user,Subject,text,cleaned_text,sentiment_score,sentiment_category
carletonjtysick,Joe Biden,"@JoeBiden Listen, if your supporters find it too burdensome to take 1 hour out of 4 years to go to the polls, they'… https://t.co/ByEO07q067",joebiden listen supporters find burdensome take hour years go polls httpstcobyeoq,0.0,Neutral
buttittajeff,Joe Biden,@JoeBiden I did?,joebiden,0.0,Neutral
Hildolfr3,Joe Biden,@JoeBiden Still shooting for voter fraud huh? Know you can’t win a fair election,joebiden still shooting voter fraud huh know cant win fair election,0.75,Positive
ross_dutch72083,Joe Biden,@JoeBiden Donald trump is a citizen,joebiden donald trump citizen,0.0,Neutral
myLadySolina,Joe Biden,"@JoeBiden You are trying to CHEAT again, regardless of what you, the Obama administration &amp; your party put this cou… https://t.co/5b8w9LKSmL",joebiden trying cheat regardless obama administration amp party put cou httpstcobwlksml,0.0,Neutral
Rachel81316735,Joe Biden,@JoeBiden And let millions of illegals and dead people give you votes?!  No thank you!,joebiden let millions illegals dead people give votes thank,-0.2,Neutral
Lwarembourg,Joe Biden,@JoeBiden Trump 2020!,joebiden trump,0.0,Neutral
darylr44,Joe Biden,"@JoeBiden Democrats are trying to rig the 2020 election,  vote in person.",joebiden democrats trying rig election vote person,0.0,Neutral
DivertedMinds,Joe Biden,"@JoeBiden Legalize cannabis, support universal health and maybe you will win you dingbat",joebiden legalize cannabis support universal health maybe win dingbat,0.4,Positive
klassylady20069,Joe Biden,@JoeBiden Donald Trump committed voter fraud. He used his Maralargo address as his residence and it's registered by… https://t.co/UkM12f31c2,joebiden donald trump committed voter fraud used maralargo address residence registered httpstcoukmfc,0.0,Neutral
Bdubbs76,Joe Biden,@JoeBiden He is a US Citizen however......,joebiden us citizen however,0.0,Neutral
schristle2,Joe Biden,@JoeBiden It’s way past your nap time Joe,joebiden way past nap time joe,-0.25,Neutral
calonimamu10,Joe Biden,@JoeBiden huhuhu,joebiden huhuhu,0.0,Neutral
Gary1carson,Joe Biden,@JoeBiden 100% Fake News!! joke biden says President Trump Voted By Mail!! Lying Fake News! Keep Discharging your Lies Demonicrats!!,joebiden fake news joke biden says president trump voted mail lying fake news keep discharging lies demonicrats,-0.5,Negative
AChildsInterest,Joe Biden,"@JoeBiden Haaa!  Funny you mention that...More Minority Women became Entrepreneurs in the last year, due to PRESIDE… https://t.co/HbkN7EVn0O",joebiden haaa funny mention thatmore minority women became entrepreneurs last year due preside httpstcohbknevno,0.041666666666666664,Neutral
Horhay469,Joe Biden,@JoeBiden So you’re promoting Black Americans now but you weren’t before. After the vote I see. https://t.co/oqqVYh9CEd,joebiden youre promoting black americans werent vote see httpstcooqqvyhced,-0.16666666666666666,Neutral
bomba_chica,Joe Biden,"@JoeBiden I wonder if ""your plan"" will be the same one @realDonaldTrump put in place that increased minority-owned… https://t.co/C1Fijnjb7b",joebiden wonder plan one realdonaldtrump put place increased minorityowned httpstcocfijnjbb,0.0,Neutral
NegresThe,Joe Biden,@JoeBiden https://t.co/2eYckV1bVz,joebiden httpstcoeyckvbvz,0.0,Neutral
taledoc,Joe Biden,@JoeBiden You are the racist Biden. Kissing their asses and putting them in front of the line is NOT equality....Te… https://t.co/PBAglrMX7J,joebiden racist biden kissing asses putting front line equalityte httpstcopbaglrmxj,0.0,Neutral
RickFerrusi,Joe Biden,@JoeBiden https://t.co/QxK6TlQPkz,joebiden httpstcoqxktlqpkz,0.0,Neutral
charlierob17,Joe Biden,@JoeBiden It’s amazing how you “ have a plan for that”  but during your 8 years a Vice President you did nothing. A… https://t.co/qk4rEGYtjR,joebiden amazing plan years vice president nothing httpstcoqkregytjr,0.6000000000000001,Positive
BidenslaveofCN,Joe Biden,@JoeBiden what about asians? we are colored as well...you are such a racist.,joebiden asians colored wellyou racist,0.0,Neutral
RPatriot4Life,Joe Biden,"@JoeBiden Biden and Soros' puppet crushed small business when they were in the White House, so why the hell would a… https://t.co/peRDBjfR4r",joebiden biden soros puppet crushed small business white house hell would httpstcoperdbjfrr,-0.11666666666666665,Neutral
johnwinger17,Joe Biden,@JoeBiden No thanks!!,joebiden thanks,0.2,Neutral
EuphorbiaZ,Joe Biden,@JoeBiden Warren,joebiden warren,0.0,Neutral
ks2020free,Joe Biden,@JoeBiden Not from you. We have a president that cares about America,joebiden president cares america,0.0,Neutral
PlainsToSee,Joe Biden,"@JoeBiden Too late Joe, you know that as well as we all do. The only hope for the country is to install a Democrat… https://t.co/TULqKg3jzJ",joebiden late joe know well hope country install democrat httpstcotulqkgjzj,-0.3,Negative
BAMAPERRY,Joe Biden,@JoeBiden https://t.co/H0mwoPXo3k,joebiden httpstcohmwopxok,0.0,Neutral
TsowQzLK69oEMoZ,Joe Biden,@JoeBiden Террористы ещё болеют детской болезнью?,joebiden террористы ещё болеют детской болезнью,0.0,Neutral
NetchikNotyep,Joe Biden,@JoeBiden What we really need is for the Ds and Rs in congress to stop having pissing contests. They should have ro… https://t.co/aEmm0QdMmm,joebiden really need ds rs congress stop pissing contests ro httpstcoaemmqdmmm,0.2,Neutral
USAFSgt2,Joe Biden,@JoeBiden And this President is Donald Trump.,joebiden president donald trump,0.0,Neutral
1RoboBen,Joe Biden,@JoeBiden Dementia is a horrible disease.,joebiden dementia horrible disease,-1.0,Negative
JackWeb06567809,Joe Biden,@JoeBiden Okay Dementia Joe Biden we know you are not doing your own Tweets.We need a leader who doesn't hide in hi… https://t.co/J9SJdy4DmE,joebiden okay dementia joe biden know tweetswe need leader doesnt hide hi httpstcojsjdydme,0.5,Positive
dropdimebases,Joe Biden,@JoeBiden google: death rate by country,joebiden google death rate country,0.0,Neutral
GNSVRO,Joe Biden,@JoeBiden Sleepy joe,joebiden sleepy joe,0.0,Neutral
DimmsSuk,Joe Biden,"@JoeBiden Day late and a dollar short there Mr. Racist, as usual you have nothing but Monday morning criticism. May… https://t.co/RtaJg9lbB8",joebiden day late dollar short mr racist usual nothing monday morning criticism may httpstcortajglbb,-0.18333333333333335,Neutral
tigranmd,Joe Biden,@JoeBiden How many countries do we know where the president is constantly reminded to do his or her job? Would you… https://t.co/jrFXDJCAkE,joebiden many countries know president constantly reminded job would httpstcojrfxdjcake,0.25,Neutral
Kunkel2004K,Joe Biden,@JoeBiden I figure that “ship has sailed”,joebiden figure ship sailed,0.0,Neutral
FosterHacksaw9,Joe Biden,@JoeBiden You need a guide dog apparently...,joebiden need guide dog apparently,0.05,Neutral
duceman65,Joe Biden,@JoeBiden having children going back to school in a class room setting during a out of control pandemic was not the… https://t.co/CyzGiuHtn2,joebiden children going back school class room setting control pandemic httpstcocyzgiuhtn,0.0,Neutral
RetracingRoots,Joe Biden,@JoeBiden We need tests that are not cost prohibitive. Lots of opportunists out there in the healthcare industry. A… https://t.co/nGQ7a4tCcc,joebiden need tests cost prohibitive lots opportunists healthcare industry httpstcongqatccc,0.0,Neutral
Christy26555232,Joe Biden,@JoeBiden Someone needs to get this virus under control in our country. The current president hasn’t done anything… https://t.co/1H0ddnAVkv,joebiden someone needs get virus control country current president hasnt done anything httpstcohddnavkv,0.0,Neutral
ChauvinClay,Joe Biden,@JoeBiden He would be able to do his job if your party wouldn’t fight him every step of the way . Also Hydroxychlor… https://t.co/7QxndOr0Zd,joebiden would able job party wouldnt fight every step way also hydroxychlor httpstcoqxndorzd,0.5,Positive
BFGargoyleFeet,Joe Biden,@JoeBiden [PEDOPHILE],joebiden pedophile,0.0,Neutral
tattiana777,Joe Biden,"@JoeBiden He won't,  that is why we need you!",joebiden wont need,0.0,Neutral
Lamont2g,Joe Biden,@JoeBiden https://t.co/Mvs2Qx1p1L,joebiden httpstcomvsqxpl,0.0,Neutral
kater78796135,Joe Biden,@JoeBiden We will have one when you are voted into office,joebiden one voted office,0.0,Neutral
lwinboston,Joe Biden,@JoeBiden We need you Joe Biden! #JoeBidenForPresident2020 https://t.co/1ALaO2nM21,joebiden need joe biden joebidenforpresident httpstcoalaonm,0.0,Neutral
basssavant,Joe Biden,@JoeBiden It's fun coming to Joe's Twitter page after visiting trump's. I actually get to see complete and factual sentences.,joebiden fun coming joes twitter page visiting trumps actually get see complete factual sentences,0.13333333333333333,Neutral
andrewdouglass,Joe Biden,"@JoeBiden You left off “We need this President to go to jail.” Yes, for crimes proven! Better yet we need him to go away.",joebiden left need president go jail yes crimes proven better yet need go away,0.13333333333333333,Neutral
TheWee_Bee,Joe Biden,@JoeBiden WHO in GOD'S Name is writing your TEXTS?  They are so stupid.  Really....Dude....You need a new PR person.,joebiden gods name writing texts stupid reallydudeyou need new pr person,-0.3318181818181818,Negative
Greenland1256,Joe Biden,"@JoeBiden You need an efficient dementia testing, now...",joebiden need efficient dementia testing,0.0,Neutral
RosannaDana3,Joe Biden,@JoeBiden We have a Great POTUS DJT who works hard everyday for real Americans!  You will never be able to fill DJT… https://t.co/fRBOHuT9aV,joebiden great potus djt works hard everyday real americans never able fill djt httpstcofrbohutav,0.05166666666666666,Neutral
1rikkitikitavi,Joe Biden,@JoeBiden @ValerieJarrett I agree!,joebiden valeriejarrett agree,0.0,Neutral
JuniorfromHB,Joe Biden,@JoeBiden We already have that Jill. Tell your husband to leave the basement more and he'll see that,joebiden already jill tell husband leave basement hell see,0.0,Neutral
CharlesSawyer7,Joe Biden,"@JoeBiden What we NEED, are numbers that are not falsely inflated. If the data is bad then we have no real idea how bad the disease is.",joebiden need numbers falsely inflated data bad real idea bad disease,-0.3999999999999999,Negative
john37736918,Joe Biden,@JoeBiden Do you even know who you are,joebiden even know,0.0,Neutral
bogarner9,Joe Biden,@JoeBiden Oh look it’s joe dirt... the basement rat,joebiden oh look joe dirt basement rat,0.0,Neutral
Jj12010,Joe Biden,@JoeBiden Don’t have the corona don’t know anyone who has that Trump is doing just fine,joebiden dont corona dont know anyone trump fine,0.4166666666666667,Positive
jh_parris,Joe Biden,"@JoeBiden Who writes this stuff, so far from reality Joe.",joebiden writes stuff far reality joe,0.1,Neutral
1phyx,Joe Biden,@JoeBiden We need a Democrat candidate that knows where they are at.,joebiden need democrat candidate knows,0.0,Neutral
ResistPres,Joe Biden,"@JoeBiden Thank you Joe &amp; @potus, at the very least, the public should be able to get the same daily tests that Louie Gohmert got.",joebiden thank joe amp potus least public able get daily tests louie gohmert got,0.05,Neutral
WatchNWaitn,Joe Biden,"@JoeBiden Trump isn't going to do anything, and then he'll lie that he did. Oh, and that he did a great job. Like t… https://t.co/qRGt15I8g5",joebiden trump isnt going anything hell lie oh great job like httpstcoqrgtig,0.8,Positive
HarifHerbie,Joe Biden,@JoeBiden We need someone who cares about the elderly to report your family and Democrats for elder abuse already.,joebiden need someone cares elderly report family democrats elder abuse already,0.0,Neutral
realMylesLong,Joe Biden,@JoeBiden https://t.co/4BarnOOqzo,joebiden httpstcobarnooqzo,0.0,Neutral
Michael00356343,Joe Biden,@JoeBiden Shut  it....  Trump 2020,joebiden shut trump,0.0,Neutral
tonyperil,Joe Biden,@JoeBiden Cruz needs to take a course in ethics. He’s helping Trump jr.  on a twitter matter and votes no to help t… https://t.co/Jsuwwrws5l,joebiden cruz needs take course ethics hes helping trump jr twitter matter votes help httpstcojsuwwrwsl,0.0,Neutral
drump_donny,Joe Biden,"@JoeBiden No, sir. We need YOU to do his job.",joebiden sir need job,0.0,Neutral
77lighthouse77,Joe Biden,@JoeBiden Biden thinks he is President material https://t.co/7hyYPcXfmG,joebiden biden thinks president material httpstcohyypcxfmg,0.0,Neutral
emmasno61675626,Joe Biden,@JoeBiden Or just Hydroxycholoroquine,joebiden hydroxycholoroquine,0.0,Neutral
MamaD67801293,Joe Biden,"@JoeBiden As one of those healthcare workers, I thank you for giving us hope.   Take the reigns &amp; lead us forward.… https://t.co/inpDoEjJ0a",joebiden one healthcare workers thank giving us hope take reigns amp lead us forward httpstcoinpdoejja,0.0,Neutral
DimitriosK14,Joe Biden,@JoeBiden Do you know your name banana?,joebiden know name banana,0.0,Neutral
Tim51498058,Joe Biden,"@JoeBiden We need politicians and ""journalists"" to stop using fear as a tool of manipulation. We need the American… https://t.co/4MGc5npNG1",joebiden need politicians journalists stop using fear tool manipulation need american httpstcomgcnpng,0.0,Neutral
mdugan1978,Joe Biden,@JoeBiden We need Universal Health Care,joebiden need universal health care,0.0,Neutral
MoreMAGALessDum,Joe Biden,"@JoeBiden Hey Sleepy, what does PPE stand for? Go ask the staffer that wrote this tweet. #DementiaJoe",joebiden hey sleepy ppe stand go ask staffer wrote tweet dementiajoe,0.0,Neutral
EvanBoyce77,Joe Biden,@JoeBiden https://t.co/izqdJbZQxf,joebiden httpstcoizqdjbzqxf,0.0,Neutral
CatDancerInSky1,Joe Biden,@JoeBiden he won't do it-- he doesn't care &amp; never will,joebiden wont doesnt care amp never,0.0,Neutral
jjt1142,Joe Biden,@JoeBiden Actually Biden would overtake Bush as the dumbest president ever if elected.,joebiden actually biden would overtake bush dumbest president ever elected,0.0,Neutral
Jpdawe7,Joe Biden,@JoeBiden https://t.co/nARr6tZjru,joebiden httpstconarrtzjru,0.0,Neutral
EvanBoyce77,Joe Biden,@JoeBiden https://t.co/sxMv4T2v6J,joebiden httpstcosxmvtvj,0.0,Neutral
YaDonkey,Joe Biden,@JoeBiden ... and maybe some kind of healthcare that covers everybody... not that the thought of millions in hospit… https://t.co/v3QKITvlPJ,joebiden maybe kind healthcare covers everybody thought millions hospit httpstcovqkitvlpj,0.6,Positive
Stijl,Joe Biden,@JoeBiden Trump is a failure.,joebiden trump failure,-0.31666666666666665,Negative
JerriHafizi,Joe Biden,@JoeBiden He’s incapable.  It will be up to you.  Choose your VP wisely.,joebiden hes incapable choose vp wisely,0.7,Positive
DocZonefield,Joe Biden,@JoeBiden Thank you Joe for endorsing President Trump as he’s taking care of our country’s needs.,joebiden thank joe endorsing president trump hes taking care countrys needs,0.0,Neutral
Jpdawe7,Joe Biden,@JoeBiden https://t.co/9C8gEdA9it,joebiden httpstcocgedait,0.0,Neutral
teapot_green,Joe Biden,@JoeBiden 55 million COVID test  One of the lowest death rates in the world  3 vaccines in stage 3 trials  Over 10… https://t.co/sQPQYhLHNb,joebiden million covid test one lowest death rates world vaccines stage trials httpstcosqpqyhlhnb,0.0,Neutral
